conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
cp8og,1.0,0.03333333333333333,0.06451612903225806,0.9615384615384616,0.030902348578491966,0.059880239520958084,1.0,0.03333333333333333,0.06451612903225806,0.46547961235046387
cpbj4,1.0,0.2628120893561104,0.41623309053069724,0.9899497487437185,0.25921052631578945,0.41084462982273207,1.0,0.2628120893561104,0.41623309053069724,1.293090581893921
cpdv3,1.0,0.10576923076923077,0.19130434782608693,0.9846153846153847,0.10272873194221509,0.186046511627907,1.0,0.10576923076923077,0.19130434782608693,0.7614190578460693
cpn3r,1.0,0.1646090534979424,0.2826855123674912,0.9743589743589743,0.15702479338842976,0.27046263345195726,1.0,0.1646090534979424,0.2826855123674912,0.5286755561828613
cpqyt,1.0,0.20151133501259447,0.3354297693920335,0.9620253164556962,0.1919191919191919,0.32,1.0,0.20151133501259447,0.3354297693920335,0.8182504177093506
cq2a6,1.0,0.10505050505050505,0.19012797074954296,0.9607843137254902,0.09919028340080972,0.1798165137614679,1.0,0.10505050505050505,0.19012797074954296,0.8903484344482422
cq81a,1.0,0.2698744769874477,0.42504118616144976,0.9921875,0.2662473794549266,0.4198347107438017,1.0,0.2698744769874477,0.42504118616144976,1.3551182746887207
cqasg,1.0,0.2857142857142857,0.4444444444444445,0.9767441860465116,0.27450980392156865,0.4285714285714286,1.0,0.2857142857142857,0.4444444444444445,0.5671579837799072
cqbbo,1.0,0.35911602209944754,0.5284552845528455,1.0,0.35555555555555557,0.5245901639344263,1.0,0.35911602209944754,0.5284552845528455,0.6449103355407715
cqbml,1.0,0.5120659211300765,0.6773063448812768,0.9896432681242808,0.5064782096584217,0.6700428515777173,1.0,0.5120659211300765,0.6773063448812768,4.441983461380005
cqe7y,1.0,0.8748403575989783,0.9332425068119891,0.9985380116959064,0.8734015345268542,0.9317871759890859,1.0,0.8748403575989783,0.9332425068119891,4.115709543228149
cqefn,1.0,0.18766666666666668,0.3160258209374123,0.9911032028469751,0.185728576192064,0.31283347374333054,1.0,0.18766666666666668,0.3160258209374123,3.7690956592559814
cqfqi,1.0,0.21212121212121213,0.35,0.9629629629629629,0.1984732824427481,0.3291139240506329,1.0,0.21212121212121213,0.35,0.5587279796600342
cqily,1.0,0.04945553539019964,0.09424989191526158,0.9351851851851852,0.04584657285519746,0.08740804846386846,1.0,0.04945553539019964,0.09424989191526158,1.0437235832214355
cqjd9,1.0,0.2731707317073171,0.42911877394636017,0.9818181818181818,0.2647058823529412,0.416988416988417,1.0,0.2731707317073171,0.42911877394636017,0.7328929901123047
cql7g,1.0,0.02857142857142857,0.05555555555555556,1.0,0.026041666666666668,0.050761421319796954,1.0,0.02857142857142857,0.05555555555555556,0.4754750728607178
cqnd3,1.0,0.0106951871657754,0.021164021164021163,1.0,0.008928571428571428,0.017699115044247787,1.0,0.0106951871657754,0.021164021164021163,0.30564260482788086
cqo13,1.0,0.1640625,0.28187919463087246,0.9516129032258065,0.15404699738903394,0.2651685393258427,1.0,0.1640625,0.28187919463087246,0.6711339950561523
cqovk,1.0,0.2074468085106383,0.3436123348017621,0.9210526315789473,0.18716577540106952,0.31111111111111106,1.0,0.2074468085106383,0.3436123348017621,0.5107083320617676
cqrdq,1.0,0.41824357108199905,0.5898049948682861,1.0,0.4179611650485437,0.5895241355700103,1.0,0.41824357108199905,0.5898049948682861,4.638429641723633
cqu31,1.0,0.04979253112033195,0.09486166007905138,1.0,0.04583333333333333,0.08764940239043824,1.0,0.04979253112033195,0.09486166007905138,0.35604047775268555
cqu8z,1.0,0.32,0.48484848484848486,0.9787234042553191,0.3087248322147651,0.4693877551020408,1.0,0.32,0.48484848484848486,0.6745257377624512
cqv2n,1.0,0.19136960600375236,0.32125984251968503,0.9900990099009901,0.18796992481203006,0.31595576619273297,1.0,0.19136960600375236,0.32125984251968503,0.781693696975708
cqwo8,1.0,0.3875338753387534,0.55859375,0.9859154929577465,0.3804347826086957,0.5490196078431373,1.0,0.3875338753387534,0.55859375,1.0022001266479492
cqwxa,1.0,0.09423076923076923,0.17223198594024602,0.9791666666666666,0.0905587668593449,0.16578483245149914,1.0,0.09423076923076923,0.17223198594024602,0.8982334136962891
cqyw6,1.0,0.2971014492753623,0.45810055865921784,1.0,0.291970802919708,0.45197740112994345,1.0,0.2971014492753623,0.45810055865921784,0.5680141448974609
cqzx5,1.0,0.0672782874617737,0.12607449856733524,0.9655172413793104,0.06426931905126243,0.1205164992826399,1.0,0.0672782874617737,0.12607449856733524,0.7796461582183838
cr06h,1.0,0.10849056603773585,0.19574468085106386,1.0,0.10638297872340426,0.1923076923076923,1.0,0.10849056603773585,0.19574468085106386,0.4712388515472412
cr1hg,1.0,0.09636363636363636,0.17578772802653397,0.9423076923076923,0.08925318761384335,0.16306156405990016,1.0,0.09636363636363636,0.17578772802653397,0.7790238857269287
cr1il,1.0,0.06764705882352941,0.12672176308539945,0.9333333333333333,0.061855670103092786,0.11602209944751382,1.0,0.06764705882352941,0.12672176308539945,0.6831846237182617
cr2k8,1.0,0.11384615384615385,0.2044198895027624,1.0,0.1111111111111111,0.19999999999999998,1.0,0.11384615384615385,0.2044198895027624,0.4682474136352539
cr7xc,1.0,0.21548821548821548,0.3545706371191136,0.9365079365079365,0.19932432432432431,0.3286908077994429,1.0,0.21548821548821548,0.3545706371191136,0.6359944343566895
cr9vy,1.0,0.1827814569536424,0.3090705487122061,0.9416058394160584,0.17108753315649866,0.2895622895622896,1.0,0.1827814569536424,0.3090705487122061,1.210279941558838
cra8o,1.0,0.32014388489208634,0.48501362397820164,1.0,0.3176895306859206,0.4821917808219178,1.0,0.32014388489208634,0.48501362397820164,0.9967966079711914
crelk,1.0,0.08310249307479224,0.15345268542199486,0.9310344827586207,0.075,0.13881748071979433,1.0,0.08310249307479224,0.15345268542199486,0.5989420413970947
crfxu,1.0,0.1838074398249453,0.3105360443622921,0.963855421686747,0.17543859649122806,0.2968460111317254,1.0,0.1838074398249453,0.3105360443622921,0.8433599472045898
crgq1,1.0,0.13004484304932734,0.23015873015873015,0.9642857142857143,0.12162162162162163,0.216,1.0,0.13004484304932734,0.23015873015873015,0.7103891372680664
crln4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.882150173187256
crmxn,1.0,0.00392156862745098,0.0078125,1.0,0.002617801047120419,0.005221932114882507,1.0,0.00392156862745098,0.0078125,0.3037114143371582
crpjl,1.0,0.16475095785440613,0.28289473684210525,0.9523809523809523,0.15384615384615385,0.26490066225165565,1.0,0.16475095785440613,0.28289473684210525,0.5087282657623291
crtrv,1.0,0.050666666666666665,0.09644670050761421,0.9444444444444444,0.045454545454545456,0.08673469387755102,1.0,0.050666666666666665,0.09644670050761421,0.5707886219024658
cs04n,1.0,0.026262626262626262,0.051181102362204724,0.9166666666666666,0.022267206477732792,0.043478260869565216,1.0,0.026262626262626262,0.051181102362204724,0.46041083335876465
cs33k,1.0,0.10824313072439634,0.19534184823441023,0.9922480620155039,0.10666666666666667,0.19262603461249062,1.0,0.10824313072439634,0.19534184823441023,1.0608725547790527
csa4d,1.0,0.21206225680933852,0.34991974317817015,0.9907407407407407,0.20857699805068225,0.3446054750402576,1.0,0.21206225680933852,0.34991974317817015,0.8188803195953369
cseoq,1.0,0.04295942720763723,0.08237986270022883,0.9411764705882353,0.03827751196172249,0.0735632183908046,1.0,0.04295942720763723,0.08237986270022883,0.45848846435546875
csg5y,1.0,0.35160532498042285,0.5202780996523755,0.9866071428571429,0.3463949843260188,0.5127610208816705,1.0,0.35160532498042285,0.5202780996523755,2.778555154800415
csgcz,1.0,0.22727272727272727,0.37037037037037035,1.0,0.22406639004149378,0.36610169491525424,1.0,0.22727272727272727,0.37037037037037035,0.6715602874755859
csolf,1.0,0.054285714285714284,0.10298102981029811,0.972972972972973,0.05150214592274678,0.09782608695652174,1.0,0.054285714285714284,0.10298102981029811,0.5163829326629639
cspo3,1.0,0.7935299714557564,0.8848806366047746,1.0,0.7933333333333333,0.8847583643122676,1.0,0.7935299714557564,0.8848806366047746,4.690500259399414
cspp5,1.0,0.1423841059602649,0.2492753623188406,1.0,0.13953488372093023,0.24489795918367346,1.0,0.1423841059602649,0.2492753623188406,0.5295066833496094
css88,1.0,0.13853317811408614,0.2433537832310838,1.0,0.13752913752913754,0.24180327868852458,1.0,0.13853317811408614,0.2433537832310838,1.0859155654907227
csvlp,1.0,0.2197986577181208,0.3603851444291609,0.9846153846153847,0.21512605042016808,0.3531034482758621,1.0,0.2197986577181208,0.3603851444291609,1.0648372173309326
ct0bk,1.0,0.14246575342465753,0.24940047961630693,0.9607843137254902,0.1346153846153846,0.23614457831325297,1.0,0.14246575342465753,0.24940047961630693,0.6037242412567139
ct16o,1.0,0.21103117505995203,0.3485148514851485,0.9770114942528736,0.20432692307692307,0.3379721669980119,1.0,0.21103117505995203,0.3485148514851485,1.0382742881774902
ct5qb,1.0,0.21739130434782608,0.3571428571428571,0.984375,0.21140939597315436,0.34806629834254144,1.0,0.21739130434782608,0.3571428571428571,0.8704342842102051
ct9f6,1.0,0.09195402298850575,0.16842105263157897,1.0,0.09021113243761997,0.16549295774647887,1.0,0.09195402298850575,0.16842105263157897,0.6119863986968994
ctb7b,1.0,0.10779220779220779,0.19460726846424384,0.9390243902439024,0.10013003901170352,0.1809635722679201,1.0,0.10779220779220779,0.19460726846424384,0.9608862400054932
cteoi,1.0,0.260707635009311,0.413589364844904,0.982078853046595,0.255358807082945,0.40532544378698226,1.0,0.260707635009311,0.413589364844904,1.673100233078003
ctf62,1.0,0.07862903225806452,0.14579439252336449,0.9736842105263158,0.07474747474747474,0.13883677298311445,1.0,0.07862903225806452,0.14579439252336449,0.602663516998291
ctffc,1.0,0.09349593495934959,0.17100371747211895,0.9777777777777777,0.08961303462321792,0.16417910447761191,1.0,0.09349593495934959,0.17100371747211895,0.6790220737457275
ctfyd,1.0,0.10547320410490307,0.19082001031459514,0.9945652173913043,0.10439247005134056,0.1889519876097057,1.0,0.10547320410490307,0.19082001031459514,1.455573320388794
cth6g,1.0,0.26765799256505574,0.42228739002932547,1.0,0.26492537313432835,0.4188790560471976,1.0,0.26765799256505574,0.42228739002932547,0.6419730186462402
cti7d,1.0,0.23954116059379219,0.3864997278170931,0.9858757062146892,0.23565158676569886,0.3803814713896458,1.0,0.23954116059379219,0.3864997278170931,2.011512279510498
ctk6u,1.0,0.1211519364448858,0.21612046058458811,0.9421487603305785,0.11332007952286283,0.2023070097604259,1.0,0.1211519364448858,0.21612046058458811,0.9062609672546387
ctkqk,1.0,0.5244299674267101,0.688034188034188,0.996268656716418,0.5221642764015645,0.6852010265183917,1.0,0.5244299674267101,0.688034188034188,4.607499122619629
ctnxq,1.0,0.07350901525658807,0.13695090439276486,0.9615384615384616,0.06944444444444445,0.12953367875647667,1.0,0.07350901525658807,0.13695090439276486,0.6698200702667236
ctpsd,1.0,0.33793103448275863,0.5051546391752577,0.9794520547945206,0.3294930875576037,0.4931034482758621,1.0,0.33793103448275863,0.5051546391752577,1.1119968891143799
cttti,1.0,0.11900191938579655,0.21269296740994856,0.983739837398374,0.11623439000960614,0.2079037800687285,1.0,0.11900191938579655,0.21269296740994856,1.1359012126922607
ctw1r,1.0,0.11258278145695365,0.2023809523809524,1.0,0.10666666666666667,0.1927710843373494,1.0,0.11258278145695365,0.2023809523809524,0.4046666622161865
ctz97,1.0,0.2346368715083799,0.38009049773755654,1.0,0.2303370786516854,0.37442922374429227,1.0,0.2346368715083799,0.38009049773755654,0.4786362648010254
cu0ic,1.0,0.071334214002642,0.13316892725030824,0.9811320754716981,0.06878306878306878,0.12855377008652655,1.0,0.071334214002642,0.13316892725030824,0.7825262546539307
cu41u,1.0,0.20508274231678486,0.3403629230014713,0.9826589595375722,0.20106445890005914,0.3338242513500246,1.0,0.20508274231678486,0.3403629230014713,2.2581236362457275
cu5ye,1.0,0.1800356506238859,0.30513595166163143,0.9801324503311258,0.1759809750297265,0.29838709677419356,1.0,0.1800356506238859,0.30513595166163143,1.9602680206298828
cu7fb,1.0,0.41470888661899896,0.5862815884476534,0.9963008631319359,0.4128768523249872,0.5838150289017341,1.0,0.41470888661899896,0.5862815884476534,4.539175271987915
cu82c,1.0,0.25814911952041963,0.41036331149493743,0.9549418604651163,0.24625187406296853,0.3915375446960668,1.0,0.25814911952041963,0.41036331149493743,4.45984959602356
cu9c1,1.0,0.24886363636363637,0.3985441310282075,0.9862385321100917,0.2445961319681456,0.3919781221513218,1.0,0.24886363636363637,0.3985441310282075,1.5666453838348389
cubvt,1.0,0.4133266533066132,0.5848989719957461,0.9927184466019418,0.4100250626566416,0.5803476410074495,1.0,0.4133266533066132,0.5848989719957461,4.395453453063965
cud3o,1.0,0.02111324376199616,0.04135338345864662,1.0,0.019230769230769232,0.03773584905660378,1.0,0.02111324376199616,0.04135338345864662,0.3266487121582031
cudcl,1.0,0.05234159779614325,0.09947643979057592,0.9444444444444444,0.04696132596685083,0.0894736842105263,1.0,0.05234159779614325,0.09947643979057592,0.4126126766204834
cuehj,1.0,0.08575653031049778,0.15796640944167045,0.9710982658959537,0.08284023668639054,0.15265788278055428,1.0,0.08575653031049778,0.15796640944167045,1.4541330337524414
cughd,1.0,0.03519061583577713,0.0679886685552408,0.9090909090909091,0.029411764705882353,0.05698005698005698,1.0,0.03519061583577713,0.0679886685552408,0.563119649887085
cugmv,1.0,0.24885844748858446,0.3985374771480804,0.9965556831228473,0.24778761061946902,0.3968907178783722,1.0,0.24885844748858446,0.3985374771480804,4.563682317733765
cuinz,1.0,0.17959949937421776,0.3045092838196286,0.9825174825174825,0.1759549154664997,0.2984599044078598,1.0,0.17959949937421776,0.3045092838196286,1.8819894790649414
cumue,1.0,0.1429864253393665,0.2501979414093428,0.9745222929936306,0.13858695652173914,0.24266455194290243,1.0,0.1429864253393665,0.2501979414093428,1.3230690956115723
cuns0,1.0,0.03033980582524272,0.05889281507656066,0.9797979797979798,0.029438543247344462,0.057159693576900414,1.0,0.03033980582524272,0.05889281507656066,1.0141727924346924
cusyc,1.0,0.181360201511335,0.3070362473347548,0.958041958041958,0.17276166456494324,0.2927350427350427,1.0,0.181360201511335,0.3070362473347548,1.3543212413787842
cuufz,1.0,0.06109324758842444,0.11515151515151514,0.8888888888888888,0.05161290322580645,0.0975609756097561,1.0,0.06109324758842444,0.11515151515151514,0.5823028087615967
cuvs1,1.0,0.3302752293577982,0.496551724137931,0.9790209790209791,0.3218390804597701,0.4844290657439446,1.0,0.3302752293577982,0.496551724137931,1.085937261581421
cv8z2,1.0,0.0771055753262159,0.14317180616740088,0.96875,0.07363420427553444,0.13686534216335539,1.0,0.0771055753262159,0.14317180616740088,0.7198703289031982
cv95x,1.0,0.32460732984293195,0.4901185770750988,0.991869918699187,0.32020997375328086,0.48412698412698424,1.0,0.32460732984293195,0.4901185770750988,1.1346259117126465
cvi0h,1.0,0.2421875,0.389937106918239,0.9333333333333333,0.2204724409448819,0.35668789808917195,1.0,0.2421875,0.389937106918239,0.612074613571167
cvngw,1.0,0.08994708994708994,0.16504854368932037,0.94,0.08303886925795052,0.1525974025974026,1.0,0.08994708994708994,0.16504854368932037,0.7480864524841309
cvpra,1.0,0.4421768707482993,0.6132075471698113,0.984375,0.4315068493150685,0.6000000000000001,1.0,0.4421768707482993,0.6132075471698113,0.6806395053863525
cvvkm,1.0,0.670935960591133,0.8030660377358492,1.0,0.6706114398422091,0.8028335301062575,1.0,0.670935960591133,0.8030660377358492,4.654036045074463
cvvmw,1.0,0.16296296296296298,0.2802547770700637,0.9767441860465116,0.15613382899628253,0.2692307692307692,1.0,0.16296296296296298,0.2802547770700637,0.6462938785552979
ny2o2,1.0,0.15546218487394958,0.2690909090909091,0.9722222222222222,0.14767932489451477,0.2564102564102564,1.0,0.15546218487394958,0.2690909090909091,0.46056413650512695
ny2xk,1.0,0.4715447154471545,0.6408839779005524,0.9824561403508771,0.45901639344262296,0.6256983240223464,1.0,0.4715447154471545,0.6408839779005524,1.3265204429626465
ny3if,1.0,0.29491525423728815,0.4554973821989529,0.9767441860465116,0.2857142857142857,0.4421052631578948,1.0,0.29491525423728815,0.4554973821989529,0.7401590347290039
ny53b,1.0,0.08979591836734693,0.1647940074906367,1.0,0.0860655737704918,0.15849056603773584,1.0,0.08979591836734693,0.1647940074906367,0.5448236465454102
ny5bd,1.0,0.31496062992125984,0.4790419161676647,0.9743589743589743,0.30158730158730157,0.46060606060606063,1.0,0.31496062992125984,0.4790419161676647,0.6288967132568359
ny5fz,1.0,0.03550295857988166,0.06857142857142857,0.9090909090909091,0.02967359050445104,0.0574712643678161,1.0,0.03550295857988166,0.06857142857142857,0.4548189640045166
ny60y,1.0,0.2505938242280285,0.4007597340930674,0.9904761904761905,0.2473246135552913,0.39581351094196,1.0,0.2505938242280285,0.4007597340930674,1.4994885921478271
ny6fz,1.0,0.08442503639010189,0.15570469798657718,0.9824561403508771,0.08163265306122448,0.1507402422611036,1.0,0.08442503639010189,0.15570469798657718,0.6007459163665771
ny7ew,1.0,0.09072270630445925,0.16635338345864661,0.9715909090909091,0.0876923076923077,0.16086547507055504,1.0,0.09072270630445925,0.16635338345864661,1.3587689399719238
ny8vd,1.0,0.350210970464135,0.51875,0.9878048780487805,0.3432203389830508,0.5094339622641509,1.0,0.350210970464135,0.51875,0.6862876415252686
nya3t,1.0,0.064,0.12030075187969924,1.0,0.06212424849699399,0.1169811320754717,1.0,0.064,0.12030075187969924,0.48776745796203613
nya4b,1.0,0.5186721991701245,0.6830601092896176,0.9838709677419355,0.5083333333333333,0.6703296703296703,1.0,0.5186721991701245,0.6830601092896176,1.0772638320922852
nybk8,1.0,0.16399082568807338,0.2817733990147783,0.9859154929577465,0.16073478760045926,0.27640671273445216,1.0,0.16399082568807338,0.2817733990147783,1.0933685302734375
nycav,1.0,0.26605504587155965,0.4202898550724638,0.9642857142857143,0.25,0.39705882352941174,1.0,0.26605504587155965,0.4202898550724638,0.48296403884887695
nycbv,1.0,0.135632183908046,0.23886639676113364,1.0,0.1336405529953917,0.23577235772357724,1.0,0.135632183908046,0.23886639676113364,0.8639845848083496
nycvv,1.0,0.5382907880133185,0.6998556998556998,0.987603305785124,0.5311111111111111,0.6907514450867053,1.0,0.5382907880133185,0.6998556998556998,2.9620306491851807
nyd1c,1.0,0.4434782608695652,0.6144578313253012,0.98,0.4298245614035088,0.5975609756097562,1.0,0.4434782608695652,0.6144578313253012,0.7516963481903076
